id,jenis / merk,satuan,kabupaten_kota,kecamatan,tahun,bulan,harga
33,strimin kawat,meter,kab_gunung_kidul,nglipar,2023,januari,
5,paku baja 10 cm dos,dos,kab_gunung_kidul,nglipar,2023,januari,450000
5,paku baja 10 cm ecer,buah,kab_gunung_kidul,nglipar,2023,januari,10000
5,paku grc,kg,kab_gunung_kidul,nglipar,2023,januari,300000
5,paku payung ,kg,kab_gunung_kidul,nglipar,2023,januari,350000
5,paku payung ulir,kg,kab_gunung_kidul,nglipar,2023,januari,350000
12,dinabol 10 x 50,buah,kab_gunung_kidul,nglipar,2023,januari,20000
12,dinabol 10 x 65,buah,kab_gunung_kidul,nglipar,2023,januari,28000
12,dinabol 10 x 77,buah,kab_gunung_kidul,nglipar,2023,januari,37500
12,dinabol 10 x 97,buah,kab_gunung_kidul,nglipar,2023,januari,40000
12,dinabol 12 x 60,buah,kab_gunung_kidul,nglipar,2023,januari,42500
12,dinabol 12 x 70,buah,kab_gunung_kidul,nglipar,2023,januari,47500
12,dinabol 12 x 94,buah,kab_gunung_kidul,nglipar,2023,januari,50000
12,dinabol 16 x 147,buah,kab_gunung_kidul,nglipar,2023,januari,90000
12,sekrup 6 x 1/2,buah,kab_gunung_kidul,nglipar,2023,januari,3000
12,baut hitam 3/8 x 3,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 1/4 x 3/4,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 3/16 x 1 1/2,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 1/4 x 1,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 1/4 x 1 1/2,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 1/4 x 2 1/2,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 1/4 x 5/8,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 3/16 x 1 1/4,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut seng 3/16 x 2,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut baja ringan per 50 biji,buah,kab_gunung_kidul,nglipar,2023,januari,
12,baut bangunan 10 cm,buah,kab_gunung_kidul,nglipar,2023,januari,55000
12,baut bangunan 12 cm,buah,kab_gunung_kidul,nglipar,2023,januari,60000
12,baut bangunan 18 cm,buah,kab_gunung_kidul,nglipar,2023,januari,80000
12,baut bangunan 20 cm,buah,kab_gunung_kidul,nglipar,2023,januari,100000
12,baut bangunan 25 cm,buah,kab_gunung_kidul,nglipar,2023,januari,120000
12,baut bangunan 30 cm,buah,kab_gunung_kidul,nglipar,2023,januari,140000
12,baut bangunan 50 cm,buah,kab_gunung_kidul,nglipar,2023,januari,
12,fisher 10 ecer,buah,kab_gunung_kidul,nglipar,2023,januari,5000
12,fisher 12 ecer,buah,kab_gunung_kidul,nglipar,2023,januari,6000
8,hollow galvanis 4 x 4. 4 m,batang,kab_gunung_kidul,nglipar,2023,januari,280000
28,tanah urug biasa,m3,kab_gunung_kidul,nglipar,2023,januari,850000
28,tanah urug pilihan,m3,kab_gunung_kidul,nglipar,2023,januari,1000000
1,batu putih untuk pondasi,m3,kab_gunung_kidul,nglipar,2023,januari,1100000
1,batu kali untuk pondasi,m3,kab_gunung_kidul,nglipar,2023,januari,3200000
2,semen pc tiga roda 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,490000
2,semen pc gresik 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,550000
2,semen pc holcim serbaguna 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,460000
2,semen pc holcim ultimate 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,
2,semen pc holcim power max 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,
2,semen pc bima 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,520000
2,semen pc garuda 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,
2,mortar mu 40 kg drymix star mortar,zak,kab_gunung_kidul,nglipar,2023,januari,1150000
2,mortar ge 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,
2,mortar citra 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,900000
2,mortar lemkra 40 kg,zak,kab_gunung_kidul,nglipar,2023,januari,
3,sirtu,m3,kab_gunung_kidul,nglipar,2023,januari,3000000
3,pasir beton,m3,kab_gunung_kidul,nglipar,2023,januari,3500000
27,koral ,m3,kab_gunung_kidul,nglipar,2023,januari,2700000
27,split beton,m3,kab_gunung_kidul,nglipar,2023,januari,2250000
4,batako 40 x 10 x 20 cm,buah,kab_gunung_kidul,nglipar,2023,januari,24000
4,batu bata biasa 22 x 10 x 5 cm,buah,kab_gunung_kidul,nglipar,2023,januari,8000
4,batu bata at 22 x 10 x 5 cm,buah,kab_gunung_kidul,nglipar,2023,januari,15000
4,bata ringan kecil 7 x 20 x 40 cm ,m3,kab_gunung_kidul,nglipar,2023,januari,
4,bata ringan kecil 10 x 20 x 40 cm,m3,kab_gunung_kidul,nglipar,2023,januari,
4,bata ringan kecil 7 x 20 x 60 cm,m3,kab_gunung_kidul,nglipar,2023,januari,7000000
4,bata ringan kecil 10 x 20 x 60 cm,m3,kab_gunung_kidul,nglipar,2023,januari,7500000
4,glass block diamond,buah,kab_gunung_kidul,nglipar,2023,januari,250000
4,glass block ocean view,buah,kab_gunung_kidul,nglipar,2023,januari,250000
4,glass block quadra,buah,kab_gunung_kidul,nglipar,2023,januari,100000
4,roster nako,buah,kab_gunung_kidul,nglipar,2023,januari,
4,roster silang kotak,buah,kab_gunung_kidul,nglipar,2023,januari,
13,kaca bening 3 mm ,m2,kab_gunung_kidul,nglipar,2023,januari,
13,kaca bening 5 mm ,m2,kab_gunung_kidul,nglipar,2023,januari,
13,kaca riben/hitam 3 mm,m2,kab_gunung_kidul,nglipar,2023,januari,
13,kaca riben/hitam 5 mm,m2,kab_gunung_kidul,nglipar,2023,januari,
15,grc 4 mm,buah,kab_gunung_kidul,nglipar,2023,januari,550000
15,timberplank pl 20 x 2,buah,kab_gunung_kidul,nglipar,2023,januari,
15,kalsiplank jt 20 x 3 m,buah,kab_gunung_kidul,nglipar,2023,januari,650000
15,kalsiplank pl 20 x 3 m,buah,kab_gunung_kidul,nglipar,2023,januari,500000
14,keramik 10 x 20 cm merk uno,m2,kab_gunung_kidul,nglipar,2023,januari,650000
14,keramik 10 x 20 cm merk mulia,m2,kab_gunung_kidul,nglipar,2023,januari,660000
14,keramik 10 x 20 cm merk kita,m2,kab_gunung_kidul,nglipar,2023,januari,700000
14,keramik 20 x 20 cm merk mulia ,m2,kab_gunung_kidul,nglipar,2023,januari,500000
14,keramik 20 x 20 cm merk kia ,m2,kab_gunung_kidul,nglipar,2023,januari,550000
14,keramik 20 x 20 cm merk asia ,m2,kab_gunung_kidul,nglipar,2023,januari,500000
14,keramik 30 x 30 cm merk arwana,m2,kab_gunung_kidul,nglipar,2023,januari,
14,keramik 30 x 30 cm merk accura,m2,kab_gunung_kidul,nglipar,2023,januari,
14,keramik 30 x 30 cm merk asia,m2,kab_gunung_kidul,nglipar,2023,januari,440000
14,keramik 20 x 25 cm merk mulia,m2,kab_gunung_kidul,nglipar,2023,januari,500000
14,keramik 20 x 25 cm merk asia,m2,kab_gunung_kidul,nglipar,2023,januari,550000
14,keramik 20 x 25 cm merk accura,m2,kab_gunung_kidul,nglipar,2023,januari,550000
14,keramik 40 x 40 cm merk mulia,m2,kab_gunung_kidul,nglipar,2023,januari,460000
14,keramik 40 x 40 cm merk asia,m2,kab_gunung_kidul,nglipar,2023,januari,460000
14,keramik 40 x 40 cm merk arwana,m2,kab_gunung_kidul,nglipar,2023,januari,480000
14,keramik putih 30 x 30 cm merk asia,m2,kab_gunung_kidul,nglipar,2023,januari,440000
14,keramik putih 30 x 30 cm merk mulia,m2,kab_gunung_kidul,nglipar,2023,januari,450000
14,keramik putih 30 x 30 cm merk arwana,m2,kab_gunung_kidul,nglipar,2023,januari,420000
14,kuku macan 10 cm ecer,buah,kab_gunung_kidul,nglipar,2023,januari,6000
14,kuku macan 20 cm ecer,buah,kab_gunung_kidul,nglipar,2023,januari,12000
14,list 20 cm ecer,buah,kab_gunung_kidul,nglipar,2023,januari,
14,list 25 cm ecer,buah,kab_gunung_kidul,nglipar,2023,januari,
14,list 30 cm ecer,buah,kab_gunung_kidul,nglipar,2023,januari,
10,kayu papan bangkirai  200 x 4000 x 20 mm,lembar,kab_gunung_kidul,nglipar,2023,januari,2800000
10,kayu papan kalimantan/meranti 200 x 4000 x 20 mm,lembar,kab_gunung_kidul,nglipar,2023,januari,2100000
10,kayu papan jawa/meranti 200 x 4000 x 20 mm,lembar,kab_gunung_kidul,nglipar,2023,januari,1700000
10,kayu papan randu/meranti 200 x 4000 x 20 mm,lembar,kab_gunung_kidul,nglipar,2023,januari,1750000
10,tripleks 3 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,450000
10,tripleks 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,600000
10,tripleks 6 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,750000
10,tripleks 9 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,950000
10,tripleks 12 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,1500000
10,papan cor tebal,lembar,kab_gunung_kidul,nglipar,2023,januari,180000
10,papan cor tipis,lembar,kab_gunung_kidul,nglipar,2023,januari,90000
18,asbes 1000 x 1000 x 3 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,180000
18,asbes 2400 x 1200 x 3 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,500000
19,genteng plentong s ,buah,kab_gunung_kidul,nglipar,2023,januari,20000
19,genteng merk berjo ,buah,kab_gunung_kidul,nglipar,2023,januari,
19,genteng merk soka godean ,buah,kab_gunung_kidul,nglipar,2023,januari,18000
19,genteng merk kebumen ,buah,kab_gunung_kidul,nglipar,2023,januari,25000
19,genteng merk super ,buah,kab_gunung_kidul,nglipar,2023,januari,20000
19,genteng kaca ,buah,kab_gunung_kidul,nglipar,2023,januari,150000
19,seng datar lebar 45 cm,meter,kab_gunung_kidul,nglipar,2023,januari,200000
19,seng datar lebar 50 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,250000
19,seng datar lebar 60 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,300000
19,seng datar lebar 70 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,350000
19,seng datar lebar 80 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,400000
19,seng datar lebar 90 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,450000
19,seng gelombang panjang 180 cm ,lembar,kab_gunung_kidul,nglipar,2023,januari,750000
19,seng gelombang panjang 210 cm ,lembar,kab_gunung_kidul,nglipar,2023,januari,850000
19,seng gelombang panjang 240 cm ,lembar,kab_gunung_kidul,nglipar,2023,januari,950000
19,seng gelombang panjang 270 cm ,lembar,kab_gunung_kidul,nglipar,2023,januari,1100000
19,seng gelombang panjang 300 cm ,lembar,kab_gunung_kidul,nglipar,2023,januari,1150000
19,asbes gelombang kecil 3000 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,900000
19,asbes gelombang kecil 2700 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,850000
19,asbes gelombang kecil 2400 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,700000
19,asbes gelombang kecil 2100 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,600000
19,asbes gelombang kecil 1800 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,550000
19,asbes gelombang besar 3000 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,
19,asbes gelombang besar 2700 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,
19,asbes gelombang besar 2400 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,
19,asbes gelombang besar 2100 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,
19,asbes gelombang besar 1800 x 1050 x 4 mm ,lembar,kab_gunung_kidul,nglipar,2023,januari,
19,bubungan genteng plentong,buah,kab_gunung_kidul,nglipar,2023,januari,
19,bubungan merk godean,buah,kab_gunung_kidul,nglipar,2023,januari,70000
19,bubungan genteng plentong kaca,buah,kab_gunung_kidul,nglipar,2023,januari,
19,bubungan asbes gelombang,buah,kab_gunung_kidul,nglipar,2023,januari,
19,bubungan asbes gelombang merk elphant,buah,kab_gunung_kidul,nglipar,2023,januari,
19,bubungan asbes gelombang merk grc ,buah,kab_gunung_kidul,nglipar,2023,januari,
16,aquaproof 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,600000
16,no drop 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,575000
16,serabut waterproof,meter,kab_gunung_kidul,nglipar,2023,januari,55000
17,karpet talang 60 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,150000
17,karpet talang 70 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,160000
17,karpet talang 80 cm ,meter,kab_gunung_kidul,nglipar,2023,januari,180000
17,karpet talang 90 cm,meter,kab_gunung_kidul,nglipar,2023,januari,220000
17,belokan talang maspion,buah,kab_gunung_kidul,nglipar,2023,januari,350000
17,belokan talang biasa,buah,kab_gunung_kidul,nglipar,2023,januari,150000
17,torong talang maspion,buah,kab_gunung_kidul,nglipar,2023,januari,300000
17,torong talang biasa,buah,kab_gunung_kidul,nglipar,2023,januari,150000
17,sambungan talang biasa,buah,kab_gunung_kidul,nglipar,2023,januari,50000
17,sambungan talang maspion,buah,kab_gunung_kidul,nglipar,2023,januari,120000
17,tutup talang biasa,buah,kab_gunung_kidul,nglipar,2023,januari,50000
17,tutup talang maspion,buah,kab_gunung_kidul,nglipar,2023,januari,120000
17,penyangga talang biasa,buah,kab_gunung_kidul,nglipar,2023,januari,50000
17,talang u plastik lebar 10 cm 4 m ,buah,kab_gunung_kidul,nglipar,2023,januari,700000
11,cat besi merk propan 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,680000
11,cat besi merk kansai paint 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat besi merk emco standard 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,690000
11,cat besi merk emco segitiga 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,790000
11,cat besi merk emco bintang 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,810000
11,cat besi merk avian 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,480000
11,cat tembok merk nippon paint 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat tembok merk dulux 1 kg ,kg,kab_gunung_kidul,nglipar,2023,januari,640000
11,cat tembok merk envi 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,420000
11,cat tembok merk kansai paint 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat tembok merk maxilite 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat tembok merk decolith 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,360000
11,cat tembok merk jotun gold 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat tembok merk ici catylac 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,390000
11,cat tembok merk propan 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat kayu merk mowilex 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,900000
11,cat kayu merk jotun gardex 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat kayu merk avian high gloss 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat kayu merk propan aqua wood filler 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,
11,cat minyak merk mowilex ,liter,kab_gunung_kidul,nglipar,2023,januari,
11,thinner ,liter,kab_gunung_kidul,nglipar,2023,januari,250000
11,spiritus ,liter,kab_gunung_kidul,nglipar,2023,januari,150000
11,plamir kayu 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,350000
11,plamir dinding 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,250000
11,plamir besi 1 kg,kg,kab_gunung_kidul,nglipar,2023,januari,400000
11,kuas rool ,buah,kab_gunung_kidul,nglipar,2023,januari,170000
20,lampu merk philips 5 watt,buah,kab_gunung_kidul,nglipar,2023,januari,280000
20,lampu merk philips 8 watt,buah,kab_gunung_kidul,nglipar,2023,januari,310000
20,lampu merk philips 11 watt,buah,kab_gunung_kidul,nglipar,2023,januari,350000
20,lampu merk philips 14 watt,buah,kab_gunung_kidul,nglipar,2023,januari,380000
20,lampu led philips 5 watt,buah,kab_gunung_kidul,nglipar,2023,januari,350000
20,lampu led philips 8 watt,buah,kab_gunung_kidul,nglipar,2023,januari,430000
20,lampu led philips 11 watt,buah,kab_gunung_kidul,nglipar,2023,januari,650000
20,lampu led philips 14 watt,buah,kab_gunung_kidul,nglipar,2023,januari,720000
20,kabel eterna nmyhyo 2 x 0.75 ecer,meter,kab_gunung_kidul,nglipar,2023,januari,100000
20,kabel eterna nmyhyo 2 x 1.5 50 m,meter,kab_gunung_kidul,nglipar,2023,januari,
20,saklar broco engkel,buah,kab_gunung_kidul,nglipar,2023,januari,150000
20,saklar broco tempel,buah,kab_gunung_kidul,nglipar,2023,januari,150000
20,saklar broco single,buah,kab_gunung_kidul,nglipar,2023,januari,150000
20,saklar broco double,buah,kab_gunung_kidul,nglipar,2023,januari,170000
20,stop kontak broco,buah,kab_gunung_kidul,nglipar,2023,januari,
20,stop kontak broco tempel,buah,kab_gunung_kidul,nglipar,2023,januari,
20,stop kontak loyal,buah,kab_gunung_kidul,nglipar,2023,januari,
20,stop kontak uticon ,buah,kab_gunung_kidul,nglipar,2023,januari,
20,mcb broco 6 a,buah,kab_gunung_kidul,nglipar,2023,januari,250000
20,mcb abb 6 a,buah,kab_gunung_kidul,nglipar,2023,januari,
20,mcb izunli 6 a,buah,kab_gunung_kidul,nglipar,2023,januari,
20,mcb morcon 6 a,buah,kab_gunung_kidul,nglipar,2023,januari,
20,mcb shukaku 6 a,buah,kab_gunung_kidul,nglipar,2023,januari,
22,pipa rucika-wavin aw 0.50″,lonjor,kab_gunung_kidul,nglipar,2023,januari,
22,pipa rucika-wavin aw 0.75″,lonjor,kab_gunung_kidul,nglipar,2023,januari,
22,pipa rucika-wavin aw 1.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,
22,pipa rucika-wavin aw 1.25″,lonjor,kab_gunung_kidul,nglipar,2023,januari,
22,pipa rucika-wavin aw 1.50″,lonjor,kab_gunung_kidul,nglipar,2023,januari,850000
22,pipa rucika-wavin aw 2.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,1000000
22,pipa rucika-wavin aw 2.50″,lonjor,kab_gunung_kidul,nglipar,2023,januari,1780000
22,pipa rucika-wavin aw 3.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,2350000
22,pipa rucika-wavin aw 4.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,3400000
22,pipa rucika-wavin d 0.75″,lonjor,kab_gunung_kidul,nglipar,2023,januari,
22,pipa rucika-wavin d 1.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,
22,pipa rucika-wavin d 1.25″,lonjor,kab_gunung_kidul,nglipar,2023,januari,500000
22,pipa rucika-wavin d 1.50″,lonjor,kab_gunung_kidul,nglipar,2023,januari,550000
22,pipa rucika-wavin d 2.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,700000
22,pipa rucika-wavin d 2.50″,lonjor,kab_gunung_kidul,nglipar,2023,januari,900000
22,pipa rucika-wavin d 3.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,1300000
22,pipa rucika-wavin d 4.00″,lonjor,kab_gunung_kidul,nglipar,2023,januari,1950000
22,double nepel 1/2 pvc,buah,kab_gunung_kidul,nglipar,2023,januari,
22,double nepel 3/4 pvc,buah,kab_gunung_kidul,nglipar,2023,januari,
22,shower mandi biasa ,buah,kab_gunung_kidul,nglipar,2023,januari,1500000
22,shower mandi merk onda,buah,kab_gunung_kidul,nglipar,2023,januari,1600000
22,shower kecil biasa ,buah,kab_gunung_kidul,nglipar,2023,januari,950000
22,shower kecil merk precio,buah,kab_gunung_kidul,nglipar,2023,januari,
23,bak mandi fiber glass,buah,kab_gunung_kidul,nglipar,2023,januari,2500000
23,tandon air penyu 570 liter,buah,kab_gunung_kidul,nglipar,2023,januari,9500000
23,tandon air penyu 1200 liter,buah,kab_gunung_kidul,nglipar,2023,januari,16000000
23,tandon air lobster 550 liter ,buah,kab_gunung_kidul,nglipar,2023,januari,
23,tandon air lobster 1100 liter,buah,kab_gunung_kidul,nglipar,2023,januari,
24,wasser,buah,kab_gunung_kidul,nglipar,2023,januari,
24,pompa air kecil shimizu,buah,kab_gunung_kidul,nglipar,2023,januari,4500000
24,pompa air panasonic,buah,kab_gunung_kidul,nglipar,2023,januari,4000000
24,pompa air jet pump ,buah,kab_gunung_kidul,nglipar,2023,januari,
24,otomatis pompa/radar,buah,kab_gunung_kidul,nglipar,2023,januari,480000
25,flexible onda air dingin 50 cm,buah,kab_gunung_kidul,nglipar,2023,januari,
25,flexible onda air panas 50 cm,buah,kab_gunung_kidul,nglipar,2023,januari,450000
25,floor drain plastik,buah,kab_gunung_kidul,nglipar,2023,januari,100000
25,floor drain stainless,buah,kab_gunung_kidul,nglipar,2023,januari,180000
25,tba onda 12 mm,buah,kab_gunung_kidul,nglipar,2023,januari,60000
25,tba onda 25 mm,buah,kab_gunung_kidul,nglipar,2023,januari,90000
25,bak cuci piring standar + biasa,buah,kab_gunung_kidul,nglipar,2023,januari,1500000
25,kloset duduk keramik,buah,kab_gunung_kidul,nglipar,2023,januari,15000000
25,kloset duduk keramik merk toto manual,buah,kab_gunung_kidul,nglipar,2023,januari,
25,kloset duduk keramik merk ina manual,buah,kab_gunung_kidul,nglipar,2023,januari,6000000
25,kloset duduk keramik merk lolo manual,buah,kab_gunung_kidul,nglipar,2023,januari,4500000
25,kloset duduk keramik merk mono blok american standar ,buah,kab_gunung_kidul,nglipar,2023,januari,15000000
25,kloset duduk keramik merk mono blok ina,buah,kab_gunung_kidul,nglipar,2023,januari,18000000
25,kloset duduk keramik merk mono blok toto,buah,kab_gunung_kidul,nglipar,2023,januari,17000000
25,kloset duduk keramik merk cina,buah,kab_gunung_kidul,nglipar,2023,januari,10000000
25,kloset jongkok keramik triliun,buah,kab_gunung_kidul,nglipar,2023,januari,1750000
25,kloset jongkok keramik merk ina,buah,kab_gunung_kidul,nglipar,2023,januari,2350000
25,kloset jongkok keramik amirican standar,buah,kab_gunung_kidul,nglipar,2023,januari,2750000
25,kloset jongkok keramik lolo,buah,kab_gunung_kidul,nglipar,2023,januari,1800000
25,kloset jongkok keramik toto,buah,kab_gunung_kidul,nglipar,2023,januari,
25,bakteri penguras wc merk bio 2000,buah,kab_gunung_kidul,nglipar,2023,januari,
25,wastafel gantung keramik merk triliun,buah,kab_gunung_kidul,nglipar,2023,januari,2000000
25,wastafel gantung keramik merk toto,buah,kab_gunung_kidul,nglipar,2023,januari,
25,wastafel gantung keramik merk american standar,buah,kab_gunung_kidul,nglipar,2023,januari,3000000
25,wastafel gantung keramik merk ina,buah,kab_gunung_kidul,nglipar,2023,januari,2900000
29,buis beton diameter 30 cm,buah,kab_gunung_kidul,nglipar,2023,januari,500000
29,buis beton diameter 40 cm,buah,kab_gunung_kidul,nglipar,2023,januari,
29,buis beton diameter 50 cm ,buah,kab_gunung_kidul,nglipar,2023,januari,
29,buis beton diameter 60 cm ,buah,kab_gunung_kidul,nglipar,2023,januari,
29,buis beton diameter 80 cm ,buah,kab_gunung_kidul,nglipar,2023,januari,950000
29,buis beton diameter 100 cm ,buah,kab_gunung_kidul,nglipar,2023,januari,1200000
29,konblok type segi 4 tebal 6 cm k 200 ,m2,kab_gunung_kidul,nglipar,2023,januari,550000
29,konblok type segi 4 tebal 8 cm k 200,m2,kab_gunung_kidul,nglipar,2023,januari,
29,konblok type segi 6 tebal 6 cm k 200,m2,kab_gunung_kidul,nglipar,2023,januari,
29,konblok type segi 6 tebal 8 cm k 200,m2,kab_gunung_kidul,nglipar,2023,januari,
29,u-ditch 300 x 300 x 1200 mm,pcs,kab_gunung_kidul,nglipar,2023,januari,
29,u-ditch 300 x 400 x 1200 mm,pcs,kab_gunung_kidul,nglipar,2023,januari,
